order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_id,add_to_cart_order,reordered,department_id
2452257,7,20,3,9,7,40852,10,1,16
2452257,7,20,3,9,7,15592,11,1,4
2452257,7,20,3,9,7,32177,12,1,4
600894,8,1,6,0,,21903,1,0,4
600894,8,1,6,0,,28985,2,0,4
600894,8,1,6,0,,6473,3,0,4
600894,8,1,6,0,,39110,4,0,13
600894,8,1,6,0,,39812,5,0,4
600894,8,1,6,0,,20920,6,0,4
600894,8,1,6,0,,32030,7,0,16
600894,8,1,6,0,,24838,8,0,16
600894,8,1,6,0,,2078,9,0,16
600894,8,1,6,0,,651,10,0,16
600894,8,1,6,0,,16349,11,0,4
600894,8,1,6,0,,49533,12,0,13
600894,8,1,6,0,,17794,13,0,4
600894,8,1,6,0,,23400,14,0,15
600894,8,1,6,0,,1529,15,0,4
600894,8,1,6,0,,6141,16,0,15
600894,8,1,6,0,,44099,17,0,9
600894,8,1,6,0,,23165,18,0,4
600894,8,1,6,0,,34190,19,0,6
600894,8,1,6,0,,9839,20,0,4
600894,8,1,6,0,,14992,21,0,4
2979257,8,2,1,8,30,9839,1,1,4
2979257,8,2,1,8,30,14992,2,1,4
2979257,8,2,1,8,30,26882,3,0,4
2979257,8,2,1,8,30,2078,4,1,16
2979257,8,2,1,8,30,42736,5,0,16
2979257,8,2,1,8,30,18531,6,0,16
2979257,8,2,1,8,30,17794,7,1,4
2979257,8,2,1,8,30,32197,8,0,4
2979257,8,2,1,8,30,11136,9,0,15
2979257,8,2,1,8,30,34358,10,0,4
2979257,8,2,1,8,30,23165,11,1,4
2979257,8,2,1,8,30,21903,12,1,4
2979257,8,2,1,8,30,28985,13,1,4
2979257,8,2,1,8,30,32030,14,1,16
2979257,8,2,1,8,30,43295,15,0,16
2570360,8,3,5,0,30,23165,1,1,4
2570360,8,3,5,0,30,2078,2,1,16
2570360,8,3,5,0,30,4799,3,0,16
2570360,8,3,5,0,30,33640,4,0,15
2570360,8,3,5,0,30,10644,5,0,13
2570360,8,3,5,0,30,41540,6,0,4
2570360,8,3,5,0,30,15143,7,0,4
2570360,8,3,5,0,30,34358,8,1,4
2570360,8,3,5,0,30,15937,9,0,4
2570360,8,3,5,0,30,17794,10,1,4
2570360,8,3,5,0,30,8193,11,0,4
2570360,8,3,5,0,30,18479,12,0,15
2570360,8,3,5,0,30,18531,13,1,16
280530,9,1,1,17,,27973,1,0,16
280530,9,1,1,17,,481,2,0,13
280530,9,1,1,17,,27966,3,0,4
280530,9,1,1,17,,33754,4,0,16
280530,9,1,1,17,,4957,5,0,16
280530,9,1,1,17,,13351,6,0,16
280530,9,1,1,17,,40571,7,0,16
280530,9,1,1,17,,38159,8,0,4
280530,9,1,1,17,,38277,9,0,16
280530,9,1,1,17,,5194,10,0,19
280530,9,1,1,17,,5002,11,0,19
280530,9,1,1,17,,13740,12,0,19
280530,9,1,1,17,,26790,13,0,15
280530,9,1,1,17,,6489,14,0,19
280530,9,1,1,17,,16154,15,0,19
280530,9,1,1,17,,27690,16,0,19
280530,9,1,1,17,,45045,17,0,18
280530,9,1,1,17,,19627,18,0,18
280530,9,1,1,17,,43875,19,0,18
280530,9,1,1,17,,45767,20,0,18
280530,9,1,1,17,,47167,21,0,18
280530,9,1,1,17,,16018,22,0,19
280530,9,1,1,17,,8952,23,0,14
280530,9,1,1,17,,7952,24,0,12
280530,9,1,1,17,,311,25,0,1
280530,9,1,1,17,,21108,26,0,7
280530,9,1,1,17,,11790,27,0,13
280530,9,1,1,17,,23592,28,0,13
280530,9,1,1,17,,42828,29,0,16
280530,9,1,1,17,,31066,30,0,17
2762092,9,2,0,14,6,24341,1,0,7
2762092,9,2,0,14,6,38159,2,1,4
2762092,9,2,0,14,6,27966,3,1,4
2762092,9,2,0,14,6,18926,4,0,16
2762092,9,2,0,14,6,4957,5,1,16
2762092,9,2,0,14,6,26604,6,0,4
2762092,9,2,0,14,6,8834,7,0,7
2762092,9,2,0,14,6,33787,8,0,16
2762092,9,2,0,14,6,27973,9,1,16
2762092,9,2,0,14,6,30252,10,0,3
2762092,9,2,0,14,6,29594,11,0,16
1830137,9,3,5,12,30,8834,1,1,7
1830137,9,3,5,12,30,30252,2,1,3
1830137,9,3,5,12,30,24341,3,1,7
1830137,9,3,5,12,30,27973,4,1,16
1830137,9,3,5,12,30,29594,5,1,16
1830137,9,3,5,12,30,18926,6,1,16
1830137,9,3,5,12,30,45767,7,1,18
1830137,9,3,5,12,30,6489,8,1,19
1830137,9,3,5,12,30,33754,9,1,16
1830137,9,3,5,12,30,40571,10,1,16
1830137,9,3,5,12,30,42828,11,1,16
1830137,9,3,5,12,30,481,12,1,13
1830137,9,3,5,12,30,26604,13,1,4
1830137,9,3,5,12,30,17600,14,0,16
1830137,9,3,5,12,30,2732,15,0,19
1830137,9,3,5,12,30,12075,16,0,20
1830137,9,3,5,12,30,27596,17,0,20
1830137,9,3,5,12,30,10132,18,0,16
1830137,9,3,5,12,30,24954,19,0,16
1830137,9,3,5,12,30,1559,20,0,16
1830137,9,3,5,12,30,8467,21,0,3
1830137,9,3,5,12,30,30967,22,0,14
1830137,9,3,5,12,30,24952,23,0,19
1830137,9,3,5,12,30,34448,24,0,19
1830137,9,3,5,12,30,39409,25,0,7
1830137,9,3,5,12,30,20899,26,0,16
1830137,9,3,5,12,30,21462,27,0,7
1830137,9,3,5,12,30,41844,28,0,14
1830137,9,3,5,12,30,23765,29,0,20
1830137,9,3,5,12,30,42347,30,0,7
1830137,9,3,5,12,30,38277,31,1,16
1830137,9,3,5,12,30,38988,32,0,3
1830137,9,3,5,12,30,27555,33,0,19
1830137,9,3,5,12,30,3634,34,0,19
1830137,9,3,5,12,30,38777,35,0,4
1224907,10,1,2,14,,46979,1,0,4
1224907,10,1,2,14,,24852,2,0,4
1224907,10,1,2,14,,27104,3,0,4
1224907,10,1,2,14,,16797,4,0,4
1224907,10,1,2,14,,31717,5,0,4
68288,10,2,5,15,30,46979,1,1,4
68288,10,2,5,15,30,47380,2,0,12
68288,10,2,5,15,30,20995,3,0,1
68288,10,2,5,15,30,43014,4,0,4
68288,10,2,5,15,30,15011,5,0,19
68288,10,2,5,15,30,27156,6,0,15
68288,10,2,5,15,30,13512,7,0,20
68288,10,2,5,15,30,40604,8,0,16
68288,10,2,5,15,30,13198,9,0,12
68288,10,2,5,15,30,9339,10,0,12
68288,10,2,5,15,30,5646,11,0,12
68288,10,2,5,15,30,28986,12,0,12
68288,10,2,5,15,30,27104,13,1,4
68288,10,2,5,15,30,41220,14,0,4
68288,10,2,5,15,30,22825,15,0,4
68288,10,2,5,15,30,34358,16,0,4
68288,10,2,5,15,30,44910,17,0,4
68288,10,2,5,15,30,15290,18,0,4
68288,10,2,5,15,30,14992,19,0,4
68288,10,2,5,15,30,36695,20,0,4
68288,10,2,5,15,30,47042,21,0,4
68288,10,2,5,15,30,23165,22,0,4
68288,10,2,5,15,30,15937,23,0,4
68288,10,2,5,15,30,25931,24,0,4
68288,10,2,5,15,30,5818,25,0,4
68288,10,2,5,15,30,1529,26,0,4
68288,10,2,5,15,30,32537,27,0,4
68288,10,2,5,15,30,11782,28,0,4
68288,10,2,5,15,30,30489,29,0,20
68288,10,2,5,15,30,36735,30,0,20
68288,10,2,5,15,30,18441,31,0,13
68288,10,2,5,15,30,15392,32,0,13
68288,10,2,5,15,30,7632,33,0,13
68288,10,2,5,15,30,32299,34,0,13
68288,10,2,5,15,30,48204,35,0,6
68288,10,2,5,15,30,28535,36,0,13
68288,10,2,5,15,30,34128,37,0,20
68288,10,2,5,15,30,8988,38,0,13
68288,10,2,5,15,30,13212,39,0,13
68288,10,2,5,15,30,7746,40,0,13
68288,10,2,5,15,30,35973,41,0,13
68288,10,2,5,15,30,35725,42,0,13
68288,10,2,5,15,30,45664,43,0,13
68288,10,2,5,15,30,16857,44,0,13
68288,10,2,5,15,30,31506,45,0,13
68288,10,2,5,15,30,47526,46,0,16
2115522,10,3,3,19,12,47380,1,1,12
2115522,10,3,3,19,12,5769,2,0,15
2115522,10,3,3,19,12,13629,3,0,4
2115522,10,3,3,19,12,40706,4,0,4
2115522,10,3,3,19,12,45007,5,0,4
2115522,10,3,3,19,12,44359,6,0,4
2115522,10,3,3,19,12,17794,7,0,4
2115522,10,3,3,19,12,19678,8,0,4
2115522,10,3,3,19,12,5450,9,0,4
2115522,10,3,3,19,12,26940,10,0,4
2115522,10,3,3,19,12,48775,11,0,4
2115522,10,3,3,19,12,21174,12,0,4
2115522,10,3,3,19,12,18656,13,0,4
2115522,10,3,3,19,12,30305,14,0,4
2115522,10,3,3,19,12,37687,15,0,4
2115522,10,3,3,19,12,43352,16,0,4
2115522,10,3,3,19,12,26209,17,0,4
2115522,10,3,3,19,12,47626,18,0,4
2115522,10,3,3,19,12,16797,19,1,4
2115522,10,3,3,19,12,4920,20,0,4
2115522,10,3,3,19,12,39877,21,0,4
2115522,10,3,3,19,12,47788,22,0,4
2115522,10,3,3,19,12,34126,23,0,4
2115522,10,3,3,19,12,28842,24,0,4
2115522,10,3,3,19,12,21833,25,0,4
2115522,10,3,3,19,12,42342,26,0,20
2115522,10,3,3,19,12,28928,27,0,20
2115522,10,3,3,19,12,28535,28,1,13
2115522,10,3,3,19,12,30489,29,1,20
2115522,10,3,3,19,12,11068,30,0,16
2115522,10,3,3,19,12,47526,31,1,16
2115522,10,3,3,19,12,42736,32,0,16
2115522,10,3,3,19,12,13083,33,0,16
83395,10,4,3,15,14,30489,1,1,20
83395,10,4,3,15,14,47591,2,0,20
83395,10,4,3,15,14,24184,3,0,4
83395,10,4,3,15,14,260,4,0,4
83395,10,4,3,15,14,9339,5,1,12
83395,10,4,3,15,14,38293,6,0,12
83395,10,4,3,15,14,17828,7,0,12
83395,10,4,3,15,14,9871,8,0,12
83395,10,4,3,15,14,46979,9,1,4
83395,10,4,3,15,14,28535,10,1,13
83395,10,4,3,15,14,47526,11,1,16
83395,10,4,3,15,14,19019,12,0,20
83395,10,4,3,15,14,23879,13,0,20
83395,10,4,3,15,14,40604,14,1,16
83395,10,4,3,15,14,22035,15,0,16
83395,10,4,3,15,14,36865,16,0,16
83395,10,4,3,15,14,31506,17,1,13
83395,10,4,3,15,14,13829,18,0,13
83395,10,4,3,15,14,23541,19,0,13
83395,10,4,3,15,14,28842,20,1,4
83395,10,4,3,15,14,42625,21,0,4
83395,10,4,3,15,14,1529,22,1,4
83395,10,4,3,15,14,20920,23,0,4
83395,10,4,3,15,14,42647,24,0,4
83395,10,4,3,15,14,25931,25,1,4
83395,10,4,3,15,14,20632,26,0,4
83395,10,4,3,15,14,40706,27,1,4
83395,10,4,3,15,14,47042,28,1,4
83395,10,4,3,15,14,16797,29,1,4
83395,10,4,3,15,14,16185,30,0,16
1353310,10,5,5,20,23,30489,1,1,20
1353310,10,5,5,20,23,47591,2,1,20
1353310,10,5,5,20,23,24184,3,1,4
1353310,10,5,5,20,23,260,4,1,4
1353310,10,5,5,20,23,9339,5,1,12
1353310,10,5,5,20,23,17828,6,1,12
1353310,10,5,5,20,23,9871,7,1,12
1353310,10,5,5,20,23,46979,8,1,4
1353310,10,5,5,20,23,28535,9,1,13
1353310,10,5,5,20,23,47526,10,1,16
1353310,10,5,5,20,23,19019,11,1,20
1353310,10,5,5,20,23,23879,12,1,20
1353310,10,5,5,20,23,40604,13,1,16
1353310,10,5,5,20,23,22035,14,1,16
1353310,10,5,5,20,23,36865,15,1,16
1353310,10,5,5,20,23,31506,16,1,13
1353310,10,5,5,20,23,13829,17,1,13
1353310,10,5,5,20,23,23541,18,1,13
1353310,10,5,5,20,23,28842,19,1,4
1353310,10,5,5,20,23,42625,20,1,4
1353310,10,5,5,20,23,1529,21,1,4
1353310,10,5,5,20,23,20920,22,1,4
1353310,10,5,5,20,23,42647,23,1,4
1353310,10,5,5,20,23,25931,24,1,4
1353310,10,5,5,20,23,20632,25,1,4
1353310,10,5,5,20,23,40706,26,1,4
1353310,10,5,5,20,23,47042,27,1,4
1353310,10,5,5,20,23,16797,28,1,4
1353310,10,5,5,20,23,16185,29,1,16
2411567,11,1,0,11,,47912,1,0,16
2411567,11,1,0,11,,8309,2,0,16
2411567,11,1,0,11,,28465,3,0,16
2411567,11,1,0,11,,42585,4,0,20
2411567,11,1,0,11,,36070,5,0,4
2411567,11,1,0,11,,2002,6,0,1
2411567,11,1,0,11,,16869,7,0,17
2411567,11,1,0,11,,35765,8,0,20
2411567,11,1,0,11,,35738,9,0,20
2411567,11,1,0,11,,18987,10,0,3
2411567,11,1,0,11,,10644,11,0,13
2411567,11,1,0,11,,38456,12,0,4
2411567,11,1,0,11,,35640,13,0,20
1170872,11,2,5,11,12,47601,1,0,16
1170872,11,2,5,11,12,18465,2,0,16
1170872,11,2,5,11,12,35640,3,1,20
1170872,11,2,5,11,12,35948,4,0,7
1170872,11,2,5,11,12,8670,5,0,15
1170872,11,2,5,11,12,14947,6,0,7
1170872,11,2,5,11,12,42585,7,1,20
1170872,11,2,5,11,12,41290,8,0,7
1170872,11,2,5,11,12,34658,9,0,17
1170872,11,2,5,11,12,33731,10,0,16
1170872,11,2,5,11,12,27959,11,0,7
1170872,11,2,5,11,12,36070,12,1,4
1170872,11,2,5,11,12,23400,13,0,15
2840752,11,3,5,10,14,41290,1,1,7
2840752,11,3,5,10,14,14947,2,1,7
2840752,11,3,5,10,14,35948,3,1,7
2840752,11,3,5,10,14,27959,4,1,7
2840752,11,3,5,10,14,8197,5,0,7
2840752,11,3,5,10,14,8670,6,1,15
2840752,11,3,5,10,14,33731,7,1,16
2840752,11,3,5,10,14,35640,8,1,20
2840752,11,3,5,10,14,33572,9,0,16
2840752,11,3,5,10,14,42585,10,1,20
2840752,11,3,5,10,14,16869,11,1,17
2840752,11,3,5,10,14,34658,12,1,17
2840752,11,3,5,10,14,8309,13,1,16
2840752,11,3,5,10,14,38456,14,1,4
2840752,11,3,5,10,14,19543,15,0,3
1611810,11,4,5,13,30,35948,1,1,7
1611810,11,4,5,13,30,8309,2,1,16
1611810,11,4,5,13,30,8670,3,1,15
1611810,11,4,5,13,30,5605,4,0,13
1611810,11,4,5,13,30,95,5,0,6
1611810,11,4,5,13,30,19769,6,0,2
1611810,11,4,5,13,30,14947,7,1,7
1611810,11,4,5,13,30,12384,8,0,16
1611810,11,4,5,13,30,28465,9,1,16
1611810,11,4,5,13,30,26209,10,0,4
2921164,11,5,5,11,30,38970,1,0,13
2921164,11,5,5,11,30,10644,2,1,13
2921164,11,5,5,11,30,42736,3,0,16
2921164,11,5,5,11,30,27451,4,0,13
2921164,11,5,5,11,30,20383,5,0,4
2921164,11,5,5,11,30,30855,6,0,13
2921164,11,5,5,11,30,44632,7,0,7
2921164,11,5,5,11,30,43352,8,0,4
2921164,11,5,5,11,30,44987,9,0,16
2921164,11,5,5,11,30,27959,10,1,7
2921164,11,5,5,11,30,35948,11,1,7
790927,11,6,5,11,7,8230,1,0,17
790927,11,6,5,11,7,30480,2,0,15
790927,11,6,5,11,7,22950,3,0,17
790927,11,6,5,11,7,34551,4,0,13
790927,11,6,5,11,7,44632,5,1,7
790927,11,6,5,11,7,15261,6,0,4
790927,11,6,5,11,7,33037,7,0,3
790927,11,6,5,11,7,20383,8,1,4
790927,11,6,5,11,7,35321,9,0,16
790927,11,6,5,11,7,27959,10,1,7
790927,11,6,5,11,7,40738,11,0,7
790927,11,6,5,11,7,41319,12,0,1
790927,11,6,5,11,7,28465,13,1,16
790927,11,6,5,11,7,8309,14,1,16
790927,11,6,5,11,7,14947,15,1,7
790927,11,6,5,11,7,34658,16,1,17
790927,11,6,5,11,7,40055,17,0,13
1468214,11,7,5,9,30,24799,1,0,16
1468214,11,7,5,9,30,17706,2,0,3
1468214,11,7,5,9,30,33572,3,1,16
1468214,11,7,5,9,30,27959,4,1,7
1468214,11,7,5,9,30,48697,5,0,13
1468214,11,7,5,9,30,49374,6,0,16
1468214,11,7,5,9,30,8309,7,1,16
1468214,11,7,5,9,30,30563,8,0,21
1468214,11,7,5,9,30,5989,9,0,13
1468214,11,7,5,9,30,41909,10,0,13
1468214,11,7,5,9,30,17794,11,0,4
1468214,11,7,5,9,30,13176,12,0,4
1468214,11,7,5,9,30,4799,13,0,16
1468214,11,7,5,9,30,33021,14,0,16
1468214,11,7,5,9,30,21040,15,0,17
1483446,12,1,1,12,,17159,1,0,4
1483446,12,1,1,12,,21616,2,0,4
1483446,12,1,1,12,,40377,3,0,13
1247527,12,2,5,9,30,13176,1,0,4
1247527,12,2,5,9,30,10863,2,0,8
1247527,12,2,5,9,30,17766,3,0,8
1247527,12,2,5,9,30,7076,4,0,8
1247527,12,2,5,9,30,28134,5,0,8
1247527,12,2,5,9,30,46157,6,0,8
1247527,12,2,5,9,30,20350,7,0,8
1247527,12,2,5,9,30,48835,8,0,16
1247527,12,2,5,9,30,33761,9,0,11
1247527,12,2,5,9,30,28985,10,0,4
1247527,12,2,5,9,30,5876,11,0,4
1247527,12,2,5,9,30,34358,12,0,4
1247527,12,2,5,9,30,11845,13,0,7
1247527,12,2,5,9,30,21198,14,0,1
1247527,12,2,5,9,30,27243,15,0,13
1247527,12,2,5,9,30,12206,16,0,9
1247527,12,2,5,9,30,14992,17,0,4
1916106,12,3,5,8,14,5746,1,0,16
1916106,12,3,5,8,14,47672,2,0,12
1916106,12,3,5,8,14,8239,3,0,13
1916106,12,3,5,8,14,38164,4,0,19
1916106,12,3,5,8,14,42450,5,0,1
1916106,12,3,5,8,14,12872,6,0,9
1916106,12,3,5,8,14,44683,7,0,4
1916106,12,3,5,8,14,10863,8,1,8
1916106,12,3,5,8,14,7076,9,1,8
1916106,12,3,5,8,14,20350,10,1,8
1916106,12,3,5,8,14,16589,11,0,19
1916106,12,3,5,8,14,34216,12,0,19
1057378,12,4,3,9,26,13176,1,1,4
1057378,12,4,3,9,26,14992,2,1,4
1057378,12,4,3,9,26,42736,3,0,16
1057378,12,4,3,9,26,21616,4,1,4
1057378,12,4,3,9,26,19895,5,0,20
1057378,12,4,3,9,26,18761,6,0,13
1057378,12,4,3,9,26,45056,7,0,11
1057378,12,4,3,9,26,37646,8,0,4
1057378,12,4,3,9,26,38693,9,0,4
1057378,12,4,3,9,26,47144,10,0,16
1057378,12,4,3,9,26,8239,11,1,13
1057378,12,4,3,9,26,44661,12,0,4
1057378,12,4,3,9,26,22935,13,0,4
1057378,12,4,3,9,26,35345,14,0,13
1057378,12,4,3,9,26,12797,15,0,15
1057378,12,4,3,9,26,10978,16,0,15
1057378,12,4,3,9,26,33443,17,0,4
1057378,12,4,3,9,26,28342,18,0,7
1057378,12,4,3,9,26,20144,19,0,3
1057378,12,4,3,9,26,5746,20,1,16
221248,12,5,1,9,30,13176,1,1,4
221248,12,5,1,9,30,14992,2,1,4
221248,12,5,1,9,30,44422,3,0,14
221248,12,5,1,9,30,11520,4,0,16
221248,12,5,1,9,30,31506,5,0,13
221248,12,5,1,9,30,22959,6,0,16
221248,12,5,1,9,30,7120,7,0,3
221248,12,5,1,9,30,37687,8,0,4
221248,12,5,1,9,30,19006,9,0,19
221248,12,5,1,9,30,39667,10,0,13
221248,12,5,1,9,30,17794,11,0,4
221248,12,5,1,9,30,28134,12,1,8
221248,12,5,1,9,30,10863,13,1,8
221248,12,5,1,9,30,7076,14,1,8
221248,12,5,1,9,30,30489,15,0,20
221248,12,5,1,9,30,49683,16,0,4
221248,12,5,1,9,30,24390,17,0,4
221248,12,5,1,9,30,47509,18,0,7
221248,12,5,1,9,30,34243,19,0,4
221248,12,5,1,9,30,48364,20,0,4
221248,12,5,1,9,30,16185,21,0,16
221248,12,5,1,9,30,248,22,0,19
2618231,13,1,6,12,,32850,1,0,13
2618231,13,1,6,12,,44142,2,0,4
2618231,13,1,6,12,,32446,3,0,4
2618231,13,1,6,12,,4210,4,0,16
2618231,13,1,6,12,,27086,5,0,16
2560699,13,2,0,11,8,4210,1,1,16
2560699,13,2,0,11,8,27086,2,1,16
2560699,13,2,0,11,8,1689,3,0,3
2560699,13,2,0,11,8,27435,4,0,3
2288946,13,3,6,21,6,4210,1,1,16
2288946,13,3,6,21,6,27086,2,1,16
2288946,13,3,6,21,6,27435,3,1,3
2288946,13,3,6,21,6,1689,4,1,3
2288946,13,3,6,21,6,19474,5,0,7
2288946,13,3,6,21,6,7099,6,0,7
2288946,13,3,6,21,6,32446,7,1,4
2288946,13,3,6,21,6,33735,8,0,15
2288946,13,3,6,21,6,19934,9,0,16
19256,13,4,1,12,9,27086,1,1,16
19256,13,4,1,12,9,27435,2,1,3
19256,13,4,1,12,9,41480,3,0,9
19256,13,4,1,12,9,31372,4,0,13
19256,13,4,1,12,9,33735,5,1,15
1378982,13,5,0,13,6,33735,1,1,15
1378982,13,5,0,13,6,27435,2,1,3
1378982,13,5,0,13,6,1689,3,1,3
1378982,13,5,0,13,6,27086,4,1,16
1378982,13,5,0,13,6,4210,5,1,16
1378982,13,5,0,13,6,5652,6,0,4
2363981,13,6,0,18,7,4210,1,1,16
2363981,13,6,0,18,7,27086,2,1,16
2363981,13,6,0,18,7,27435,3,1,3
2363981,13,6,0,18,7,1689,4,1,3
2363981,13,6,0,18,7,31134,5,0,19
2363981,13,6,0,18,7,41351,6,0,14
2363981,13,6,0,18,7,42125,7,0,9
1906169,13,7,0,8,7,33735,1,1,15
1906169,13,7,0,8,7,1689,2,1,3
1906169,13,7,0,8,7,27435,3,1,3
1906169,13,7,0,8,7,4210,4,1,16
1906169,13,7,0,8,7,27086,5,1,16
1906169,13,7,0,8,7,37385,6,0,4
1906169,13,7,0,8,7,18168,7,0,19
1906169,13,7,0,8,7,42248,8,0,16
1906169,13,7,0,8,7,5618,9,0,4
1906169,13,7,0,8,7,5652,10,1,4
1757094,13,8,6,18,13,27435,1,1,3
1757094,13,8,6,18,13,4210,2,1,16
1757094,13,8,6,18,13,27086,3,1,16
1757094,13,8,6,18,13,5652,4,1,4
1757094,13,8,6,18,13,25134,5,0,21
519471,13,9,6,17,7,33735,1,1,15
519471,13,9,6,17,7,25134,2,1,21
519471,13,9,6,17,7,27086,3,1,16
519471,13,9,6,17,7,43086,4,0,4
519471,13,9,6,17,7,4210,5,1,16
2298068,13,10,6,22,7,42248,1,1,16
2298068,13,10,6,22,7,4210,2,1,16
2298068,13,10,6,22,7,27086,3,1,16
2298068,13,10,6,22,7,43086,4,1,4
2298068,13,10,6,22,7,5652,5,1,4
2298068,13,10,6,22,7,18168,6,1,19
2298068,13,10,6,22,7,29334,7,0,4
2298068,13,10,6,22,7,25134,8,1,21
2298068,13,10,6,22,7,5618,9,1,4
1472646,13,11,0,14,8,4210,1,1,16
1472646,13,11,0,14,8,27086,2,1,16
1472646,13,11,0,14,8,27435,3,1,3
1472646,13,11,0,14,8,25134,4,1,21
1472646,13,11,0,14,8,43086,5,1,4
1472646,13,11,0,14,8,5025,6,0,4
1472646,13,11,0,14,8,41351,7,1,14
1472646,13,11,0,14,8,5991,8,0,4
1789302,13,12,6,13,6,27435,1,1,3
1789302,13,12,6,13,6,27086,2,1,16
1789302,13,12,6,13,6,4210,3,1,16
1789302,13,12,6,13,6,43086,4,1,4
1789302,13,12,6,13,6,34382,5,0,6
1789302,13,12,6,13,6,41926,6,0,21
1789302,13,12,6,13,6,14197,7,0,9
1789302,13,12,6,13,6,42248,8,1,16
2906263,14,1,2,18,,5818,1,0,4
2906263,14,1,2,18,,5077,2,0,3
2906263,14,1,2,18,,44813,3,0,13
2906263,14,1,2,18,,8670,4,0,15
2906263,14,1,2,18,,29509,5,0,5
3206747,14,2,5,8,30,23803,1,0,4
3206747,14,2,5,8,30,7877,2,0,12
3206747,14,2,5,8,30,29509,3,1,5
3206747,14,2,5,8,30,49481,4,0,13
3206747,14,2,5,8,30,48566,5,0,1
1366559,14,3,0,14,2,29509,1,1,5
1366559,14,3,0,14,2,23360,2,0,1
1366559,14,3,0,14,2,23803,3,1,4
1385564,14,4,6,8,20,23803,1,1,4
1385564,14,4,6,8,20,44212,2,0,13
1385564,14,4,6,8,20,29509,3,1,5
1385564,14,4,6,8,20,23819,4,0,4
1385564,14,4,6,8,20,34234,5,0,16
1385564,14,4,6,8,20,17923,6,0,1
1385564,14,4,6,8,20,33086,7,0,15
1385564,14,4,6,8,20,239,8,0,19
1385564,14,4,6,8,20,30295,9,0,15
1385564,14,4,6,8,20,4893,10,0,14
1385564,14,4,6,8,20,49481,11,1,13
1385564,14,4,6,8,20,46454,12,0,6
1385564,14,4,6,8,20,16776,13,0,2
1385564,14,4,6,8,20,9239,14,0,13
1385564,14,4,6,8,20,12232,15,0,15
1385564,14,4,6,8,20,21689,16,0,9
1385564,14,4,6,8,20,45066,17,0,4
1385564,14,4,6,8,20,27135,18,0,7
1385564,14,4,6,8,20,32115,19,0,2
1385564,14,4,6,8,20,33041,20,0,16
1385564,14,4,6,8,20,27012,21,0,4
1385564,14,4,6,8,20,15078,22,0,9
1385564,14,4,6,8,20,48190,23,0,19
1385564,14,4,6,8,20,34827,24,0,15
1385564,14,4,6,8,20,11703,25,0,15
1385564,14,4,6,8,20,46547,26,0,16
1385564,14,4,6,8,20,5818,27,1,4
1691859,14,5,5,8,30,11131,1,0,13
1691859,14,5,5,8,30,40348,2,0,3
1691859,14,5,5,8,30,39545,3,0,13
1691859,14,5,5,8,30,23803,4,1,4
1691859,14,5,5,8,30,29509,5,1,5
1691859,14,5,5,8,30,17556,6,0,3
1691859,14,5,5,8,30,44212,7,1,13
1691859,14,5,5,8,30,22849,8,0,4
1691859,14,5,5,8,30,29382,9,0,13
1691859,14,5,5,8,30,2927,10,0,13
1691859,14,5,5,8,30,14875,11,0,3
1691859,14,5,5,8,30,32428,12,0,1
1691859,14,5,5,8,30,35264,13,0,1
1691859,14,5,5,8,30,40286,14,0,13
1691859,14,5,5,8,30,1958,15,0,13
1691859,14,5,5,8,30,32115,16,1,2
1691859,14,5,5,8,30,48572,17,0,13
1691859,14,5,5,8,30,12358,18,0,13
1691859,14,5,5,8,30,8744,19,0,1
1691859,14,5,5,8,30,40478,20,0,13
1691859,14,5,5,8,30,9774,21,0,9
1691859,14,5,5,8,30,12448,22,0,17
1691859,14,5,5,8,30,5782,23,0,16
2127409,14,6,1,8,30,9477,1,0,16
2127409,14,6,1,8,30,15358,2,0,17
2127409,14,6,1,8,30,13145,3,0,17
2127409,14,6,1,8,30,16776,4,1,2
2127409,14,6,1,8,30,40925,5,0,17
2127409,14,6,1,8,30,23803,6,1,4
2127409,14,6,1,8,30,11131,7,1,13
2127409,14,6,1,8,30,7239,8,0,20
2127409,14,6,1,8,30,19750,9,0,20
2127409,14,6,1,8,30,12232,10,1,15
2127409,14,6,1,8,30,17556,11,1,3
2127409,14,6,1,8,30,24970,12,0,17
2127409,14,6,1,8,30,14613,13,0,9
2127409,14,6,1,8,30,41787,14,0,4
2127409,14,6,1,8,30,48101,15,0,13
2127409,14,6,1,8,30,43863,16,0,7
2127409,14,6,1,8,30,8744,17,1,1
2127409,14,6,1,8,30,29509,18,1,5
2127409,14,6,1,8,30,11418,19,0,13
2127409,14,6,1,8,30,35264,20,1,1
2127409,14,6,1,8,30,17923,21,1,1
2127409,14,6,1,8,30,37725,22,0,9
2127409,14,6,1,8,30,4497,23,0,9
2127409,14,6,1,8,30,10568,24,0,13
2127409,14,6,1,8,30,32476,25,0,13
2127409,14,6,1,8,30,44799,26,0,16
2127409,14,6,1,8,30,13525,27,0,13
2127409,14,6,1,8,30,1261,28,0,13
2505309,14,7,5,10,30,40540,1,0,13
2505309,14,7,5,10,30,37266,2,0,1
2505309,14,7,5,10,30,26209,3,0,4
2505309,14,7,5,10,30,831,4,0,1
2505309,14,7,5,10,30,29509,5,1,5
2505309,14,7,5,10,30,23803,6,1,4
