company,condition,street,type,code,code_name,total_cnt,amt,new_cnt,loss_cnt
한국요꼬가와전기(주),1,서울특별시 영등포구 양평동4가,1,331201,물질 검사  측정 및 분석 기구 제조업,356,143575280,0,3
한국검정(주),1,서울특별시 강남구 역삼동,1,742201,기타 기술 시험  검사 및 분석업,112,33926380,2,5
한국감정원,1,대구광역시 동구 신서동,1,702002,부동산 감정 평가업,929,366446580,1,16
(주)서울신문사,1,서울특별시 중구 태평로1가,1,221200,잡지 및 정기 간행물 발행업,449,165473940,2,5
동아일보사,1,서울특별시 종로구 서린동,1,221200,잡지 및 정기 간행물 발행업,623,239789980,0,4
대성쎌틱에너시스(주),1,충청북도 음성군 삼성면,1,293001,주방용 전기 기기 제조업,128,39931600,0,2
서울적십자병원,1,서울특별시 종로구 평동,1,851101,요양병원,355,113754120,6,14
유니드(주),1,서울특별시 중구 수하동,1,241102,기타 기초 무기화학 물질 제조업,212,84428180,0,4
남양유업(주),1,서울특별시 강남구 논현동,1,152002,액상 시유 및 기타 낙농제품 제조업,238,87857740,2,3
풍림무약(주),1,서울특별시 중구 남대문로5가,1,242301,완제 의약품 제조업,215,58313860,11,5
(주)동원아이팜,1,경기도 김포시 고촌읍,1,513311,의약품 도매업,102,24335680,2,3
삼성카드(주)(인사팀),1,서울특별시 중구 태평로2가,1,659201,국내은행,2025,839597800,16,15
(사)한국화재보험협회,1,서울특별시 영등포구 여의도동,1,701201,비주거용 건물 임대업(점포  자기땅),203,86601260,0,0
(사)손해보험협회,1,서울특별시 종로구 수송동,1,940909,기타자영업,144,61247100,1,0
코리안리재보험(주),1,서울특별시 종로구 수송동,1,660100,생명보험업,374,162933800,0,2
주식회사소모홀딩스엔테크놀러지,1,서울특별시 강남구 대치동,1,630102,수상 화물 취급업,210,59466480,0,3
소다(주),1,서울특별시 서초구 서초동,1,192001,구두류 제조업,113,33069660,1,2
삼부토건(주),1,서울특별시 중구 남창동,1,451200,기타 토목 시설물 건설업,303,122731500,3,4
대신증권(주),1,서울특별시 중구 저동1가,1,671202,증권 중개업,1439,562157460,10,15
(주)DB하이텍,1,경기도 부천시 도당동,1,242102,화학 살균ㆍ살충제 및 농업용 약제 제조업,1944,681226980,21,30
한일철강(주),1,서울특별시 중구 충무로3가,1,271201,그 외 기타 1차 철강 제조업,113,30734400,4,6
에이스아메리칸화재해상보험 주식회사(영업소),1,서울특별시 종로구 중학동,1,660303,손해보험업,312,113284300,3,13
요진건설산업(주),1,강원도 원주시 무실동,1,451200,기타 토목 시설물 건설업,227,86015720,14,3
(주)바른테크놀로지,1,서울특별시 강남구 도곡동,1,322002,유선 통신장비 제조업,128,35666580,1,2
서울대학교병원,1,서울특별시 종로구 연건동,1,851101,요양병원,670,189809720,24,24
한국일보사(주),1,서울특별시 중구 남대문로5가,1,743002,광고 대행업,342,129735780,2,6
(주)조선일보사,1,서울특별시 중구 태평로1가,1,940200,화가 및 관련예술가,456,176172520,6,4
(주)삼양인터내셔날,1,서울특별시 종로구 재동,1,512286,담배 도매업,347,121093780,7,4
알파 주식회사,1,서울특별시 용산구 한강로3가,1,513430,문구용품  회화용품  사무용품 도매업,246,51575120,5,13
사단법인 보험개발원,1,서울특별시 영등포구 여의도동,1,741400,경영 컨설팅업,187,80778200,0,1
동화약품(주),1,서울특별시 중구 다동,1,242301,완제 의약품 제조업,727,291556940,2,3
한화손해보험주식회사,1,서울특별시 영등포구 여의도동,1,660302,손해보험업,3040,1143970280,5,33
롯데손해보험주식회사,1,서울특별시 중구 남창동,1,660301,손해보험업,1187,427091620,11,27
신한종합건설(주),1,경기도 고양시 덕양구 주교동,1,451200,기타 토목 시설물 건설업,151,50771340,2,5
한국맥도날드유한회사,1,서울특별시 종로구 종로2가,1, ,,1488,341439880,77,19
한화생명보험(주),1,서울특별시 영등포구 여의도동,1,701201,비주거용 건물 임대업(점포  자기땅),3997,1680555260,20,25
한솔로지스틱스,1,서울특별시 중구 을지로2가,1,630101,항공 및 육상 화물 취급업,352,125081940,3,3
(주)삼영검사엔지니어링,1,서울특별시 중구 신당동,1,742201,기타 기술 시험  검사 및 분석업,277,78932240,6,8
(주)수국,1,경기도 이천시 신둔면,1,281201,산업용 난방보일러 및 방열기 제조업,102,30293400,4,2
문화방송(주),1,서울특별시 마포구 상암동,1,921302,지상파 방송업,1661,668800680,28,31
매일유업(주),1,서울특별시 종로구 중학동,1,154803,육류 도축업(가금류 제외) / 가금류 도축업,2102,814631620,18,25
(주)알토,1,서울특별시 영등포구 영등포동2가,1,315001,일반용 전기 조명장치 제조업,146,47672840,3,3
도이치은행서울지점,1,서울특별시 종로구 서린동,1,659201,국내은행,133,53612960,1,2
서울보증보험(주),1,서울특별시 종로구 연지동,1,660303,손해보험업,1594,628406620,22,22
한국신용평가(주),1,서울특별시 영등포구 여의도동,1,741400,경영 컨설팅업,118,45178420,1,0
(주)골든듀,1,서울특별시 서초구 서초동,1,369101,귀금속 및 관련제품 제조업,225,58658620,2,1
(주)동양건설산업,1,경기도 수원시 권선구 권선동,1,451101,아파트 건설업,203,75659380,11,11
한국산업은행,1,서울특별시 영등포구 여의도동,1,659201,국내은행,3387,1381221540,106,16
한국양봉농업협동조합,1,서울특별시 중구 신당동,1,659202,신용조합,149,58769100,0,2
(주)엔티씨,1,서울특별시 서초구 잠원동,1,512252,주류 도매업,135,30278140,0,2
(주)키다리스튜디오,1,서울특별시 마포구 염리동,1,722000,응용 소프트웨어 개발 및 공급업,107,28567480,2,2
주식회사 제이비씨,1,서울특별시 강남구 역삼동,1,452104,배관 및 냉ㆍ난방 공사업,618,219574180,0,0
(주)동양/건재부문,1,서울특별시 영등포구 여의도동,1,269401,시멘트 제조업,259,99858680,0,2
일성건설(주),1,인천광역시 남동구 구월동,1,451200,기타 토목 시설물 건설업,363,134808460,3,9
(주)신세계조선호텔,1,서울특별시 중구 소공동,1,551001,호텔업,1391,419230220,35,48
메리츠화재해상보험(주),1,서울특별시 강남구 역삼동,1,660301,손해보험업,2845,942846020,27,38
(주) 케이비손해보험,1,서울특별시 강남구 역삼동,1,672000,보험 대리 및 중개업,3293,1280938240,35,35
산은캐피탈(주),1,서울특별시 영등포구 여의도동,1,659201,국내은행,231,91554260,1,3
세양폴리머(주),1,인천광역시 남동구 고잔동,1,241302,합성수지 및 기타 플라스틱 물질 제조업,114,36172000,4,4
에스엔에프코리아 주식회사,1,서울특별시 중구 소공동,1,241106,석탄화학계 화합물 및 기타 기초 유기화학 물질제조업,151,59736160,1,0
신용보증기금,1,대구광역시 동구 신서동,1,659900,기타 금융 투자업,2916,1098073980,47,184
국제약품(주),1,경기도 성남시 분당구 야탑동,1,242301,완제 의약품 제조업,430,146945340,18,4
(주)동방,1,서울특별시 중구 소공동,1,630102,수상 화물 취급업,118,40895060,0,0
(주)한국야쿠르트,1,서울특별시 서초구 잠원동,1,152002,액상 시유 및 기타 낙농제품 제조업,1023,363838420,46,7
성지건설(주),1,경기도 용인시 수지구 풍덕천동,1,451101,아파트 건설업,133,45309260,2,11
현대차증권 주식회사,1,서울특별시 영등포구 여의도동,1,671201,그 외 기타 금융 지원 서비스업,720,288283160,20,7
대현(주),1,서울특별시 강남구 논현동,1,181201,가죽의복 제조업,446,143890280,12,18
(주)삼천리,1,서울특별시 영등포구 여의도동,1,402001,연료용 가스 제조 및 배관공급업,784,333698140,0,2
한일건설(주),1,서울특별시 강남구 도곡동,1,451101,아파트 건설업,200,74967300,1,1
주식회사 흥화,1,경상북도 포항시 남구 괴동동,1,451200,기타 토목 시설물 건설업,187,66907620,3,5
생명보험협회(사),1,서울특별시 중구 충무로3가,1,999999,BIZ_NO미존재사업장,121,51042120,2,1
(사)한국음악저작권협회,1,서울특별시 강서구 내발산동,1, ,,200,67814760,2,6
비씨카드(주),1,서울특별시 중구 을지로4가,1,659201,국내은행,853,347667480,10,4
한국기업평가(주),1,서울특별시 영등포구 여의도동,1,749901,문서 작성업,176,72188080,0,1
미쓰이스미토모은행서울지점,1,서울특별시 중구 수하동,1,659201,국내은행,148,55427220,1,0
명신방호실업(주),1,서울특별시 강남구 논현동,1,749200,경비 및 경호 서비스업,134,26551700,2,8
칼자이스(주),1,서울특별시 마포구 상수동,1,519111,상품 종합 도매업,231,85034860,5,6
GS칼텍스주식회사,1,서울특별시 강남구 역삼동,1,232100,원유 정제처리업,3263,1358086180,4,21
(주)약진통상,1,서울특별시 송파구 방이동,1,181201,가죽의복 제조업,448,163107880,6,12
한성여객운수(주),1,서울특별시 노원구 상계동,1,602103,시내버스 운송업,238,84543580,4,4
(주)성보씨엔이,1,서울특별시 서초구 서초동,1,452101,미장  타일 및 방수 공사업,104,36620900,3,1
(주)윈피앤에스,1,서울특별시 성동구 성수동2가,1,222102,스크린 인쇄업,2456,471195420,59,66
(주)대명건설,1,경상북도 경주시 신평동,1,451200,기타 토목 시설물 건설업,240,91473640,2,4
(주)한화63시티,1,서울특별시 영등포구 여의도동,1,552101,한식 일반 음식점업,347,118462980,0,1
홍원제지주식회사,1,서울특별시 서대문구 미근동,1,210104,기타 종이 및 판지 제조업,187,75085920,0,0
(주)바이오스마트,1,서울특별시 성동구 성수동1가,1,252103,플라스틱 합성피혁 제조업,156,44238100,1,1
이화공영(주),1,서울특별시 마포구 서교동,1,451101,아파트 건설업,145,51112420,4,4
(주)GS글로벌,1,서울특별시 강남구 역삼동,1,519111,상품 종합 도매업,247,98861520,1,3
(주)정원엔시스,1,서울특별시 강남구 신사동,1,519113,상품 종합 도매업,144,46302640,6,5
동도시스템(주),1,서울특별시 중구 을지로3가,1,749300,건축물 일반 청소업,110,22411520,0,8
백상기업(주),1,서울특별시 마포구 도화동,1,749300,건축물 일반 청소업,1024,196255820,41,39
(주)엄앤드이종합건축사사무소,1,서울특별시 종로구 경운동,1,742103,건축 설계 및 관련 서비스업,157,46443720,3,6
한일산업(주),1,서울특별시 서초구 서초동,1,269501,레미콘 제조업,180,57309280,1,1
에쓰-오일(주),1,서울특별시 마포구 공덕동,1,232100,원유 정제처리업,3234,1400760500,4,48
깨끗한나라(주),1,서울특별시 용산구 한남동,1,210101,신문용지 제조업,156,48760100,8,2
오공티에스(주),1,인천광역시 남동구 남촌동,1,252302,제조 / 산업용강화플라스틱성형제품,132,35640040,2,1
서주산업개발주식회사,1,서울특별시 서초구 반포동,1,551001,호텔업,252,64414680,0,3
흥국화재해상보험(주),1,서울특별시 종로구 신문로1가,1,659201,국내은행,1192,438033940,8,10
디비손해보험 주식회사,1,서울특별시 강남구 대치동,1,660303,손해보험업,4578,1656554940,32,66
주식회사 애큐온저축은행,1,서울특별시 강남구 삼성동,1,659202,신용조합,388,153204820,8,1
(주)한독,1,서울특별시 강남구 역삼동,1,242301,완제 의약품 제조업,917,354362140,12,7
일양약품(주),1,경기도 용인시 기흥구 하갈동,1,242301,완제 의약품 제조업,627,220229340,3,2
한국존슨앤존슨메디칼(주),1,서울특별시 용산구 한강로2가,1,519113,상품 종합 도매업,315,124268240,3,1
(주)동일기술공사,1,서울특별시 송파구 문정동,1,742104,기타 엔지니어링 서비스업,523,171553280,6,12
건흥전기(주),1,서울특별시 동대문구 장안동,1,312000,배전반 및 전기 자동제어반 제조업,161,35197700,0,0
(주)재능교육,1,서울특별시 동대문구 신설동,1,221100,일반 서적 출판업,570,154897220,4,14
(주)오리엔트바이오,1,경기도 성남시 중원구 상대원동,1,242309,의료용품 및 기타 의약 관련제품 제조업,122,25428140,2,2
동양플러스(주),1,경기도 광주시 오포읍,1,151101,육류 도축업(가금류 제외),132,30096680,1,5
한광전기공업(주),1,서울특별시 성동구 성수동2가,1,312000,배전반 및 전기 자동제어반 제조업,107,34844820,4,1
(주)유진저축은행,1,서울특별시 강남구 삼성동,1,659202,신용조합,316,116866540,1,1
(주)태준제약,1,서울특별시 용산구 한남동,1,242301,완제 의약품 제조업,378,124822060,7,6
(주)한국리서치,1,서울특별시 강남구 논현동,1,741400,경영 컨설팅업,305,97657200,15,7
(주)고암,1,서울특별시 영등포구 당산동6가,1,900900,산업설비  운송장비 및 공공장소 청소업,1779,333825860,62,83
용마로지스(주),1,경기도 김포시 고촌읍,1,602302,일반 화물 자동차 운송업,530,162873760,5,4
(의료법인)우신의료재단,1,서울특별시 성북구 안암동5가,1,851101,요양병원,106,30105840,1,3
예주산업(주),1,서울특별시 마포구 성산동,1,749200,경비 및 경호 서비스업,116,21808060,5,48
한서교통(주),1,서울특별시 송파구 장지동,1,602103,시내버스 운송업,199,71881920,0,3
세림(주),1,충청북도 진천군 덕산읍,1,252400,플라스틱 창호 제조업,112,38162420,0,3
주식회사 말타니,1,서울특별시 강남구 대치동,1,315001,일반용 전기 조명장치 제조업,136,44727840,0,2
고려개발(주),1,경기도 용인시 수지구 풍덕천동,1,451200,기타 토목 시설물 건설업,708,261877200,19,708
